TITLE,class,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA TYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGIN,JASCO,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,21/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,
TIME,16:11:38,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECTROMETER/DATA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCALE,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
RESOLUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELTAX,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
XUNITS,NANOMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
YUNITS,CD [mdeg],,,,,,,,,,,,,,,,,,,,,,,,,,
Y2UNITS,HT [V],,,,,,,,,,,,,,,,,,,,,,,,,,
Y3UNITS,ABSORBANCE,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTX,260,,,,,,,,,,,,,,,,,,,,,,,,,,
LASTX,190,,,,,,,,,,,,,,,,,,,,,,,,,,
NPOINTS,701,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTY,0.17797,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXY,12.60967,,,,,,,,,,,,,,,,,,,,,,,,,,
MINY,-5.51119,,,,,,,,,,,,,,,,,,,,,,,,,,
XYDATA,,,,,,,,,,pro. + buffer,,,,,,,,,buffer,,,,,,,,
213.9,-4.08284,274.12,0.986825,-4.08284,274.12,0.986825,-1.97562,273.847,0.983716,-2.85899,273.792,0.983087,-1.34211,273.896,0.984271,-3.64361,274.366,0.989631,2.15943,270.134,0.941097,1.72311,270.417,0.944372,2.4117,270.575,0.946188
213.8,-3.77853,274.304,0.988927,-3.77853,274.304,0.988927,-2.74689,273.991,0.985356,-2.14108,274.187,0.987598,-1.42808,273.957,0.984975,-2.75683,274.296,0.98884,-0.192865,270.509,0.945427,1.34888,270.412,0.944313,2.79463,270.629,0.946811
213.7,-2.87429,274.02,0.985689,-2.87429,274.02,0.985689,-2.96251,273.953,0.984923,-2.24768,274.233,0.988116,-2.73946,274.051,0.986038,-3.50519,274.507,0.991241,2.0571,271.081,0.952015,2.2831,270.249,0.942428,0.0430832,270.696,0.947582
213.6,-1.88389,273.692,0.981943,-1.88389,273.692,0.981943,-1.93463,274.252,0.988331,-3.35202,274.319,0.989096,-3.06204,274.26,0.988422,-3.13209,274.402,0.990042,2.22868,270.443,0.944661,0.6364,270.31,0.943137,2.49408,270.633,0.946859
213.5,-3.02916,274.496,0.99111,-3.02916,274.496,0.99111,-1.78964,274.182,0.987535,-2.09345,274.306,0.988948,-2.40184,274.206,0.987805,-2.28138,274.318,0.989091,1.67312,270.722,0.947885,1.7045,270.672,0.947309,1.32804,270.701,0.947635
213.4,-2.94717,274.675,0.993149,-2.94717,274.675,0.993149,-3.84393,273.949,0.984875,-3.51211,274.161,0.987298,-2.8098,274.337,0.989298,-2.02017,274.592,0.992207,0.663031,270.93,0.950282,2.05316,270.917,0.950123,2.16141,270.645,0.946994
213.3,-2.71852,274.283,0.988691,-2.71852,274.283,0.988691,-3.46986,274.431,0.990371,-2.08788,274.6,0.9923,-2.57608,274.433,0.990394,-2.57857,274.513,0.991305,1.07036,270.647,0.947014,1.0157,270.667,0.947254,1.24456,270.837,0.949202
213.2,-3.72764,274.183,0.987545,-3.72764,274.183,0.987545,-3.55711,274.34,0.989342,-1.32567,274.71,0.993553,-1.96283,274.443,0.99051,-2.66388,274.956,0.996354,2.19351,270.393,0.944091,0.802066,270.505,0.945385,1.82605,271.063,0.951813
213.1,-3.86436,274.032,0.985823,-3.86436,274.032,0.985823,-2.30953,274.355,0.989513,-3.67546,274.399,0.990007,-3.29287,274.479,0.990915,-1.81779,274.68,0.993206,1.42643,270.339,0.94347,1.62485,270.634,0.946865,1.81472,270.684,0.947445
213,-1.90733,274.402,0.990048,-1.90733,274.402,0.990048,-3.0353,274.688,0.9933,-2.50321,274.62,0.992531,-2.0999,274.534,0.991545,-1.8616,274.56,0.991846,0.924532,270.694,0.947557,2.26768,270.737,0.94805,2.11787,271.045,0.951601
212.9,-3.80319,274.412,0.990155,-3.80319,274.412,0.990155,-2.92742,274.62,0.992524,-2.31177,274.531,0.991515,-1.90057,274.897,0.995682,-2.58604,274.93,0.996051,0.751637,270.465,0.944924,1.60664,270.78,0.948556,1.45411,270.979,0.950838
212.8,-1.95678,274.632,0.992658,-1.95678,274.632,0.992658,-1.95368,274.322,0.989127,-0.772587,274.611,0.992418,-2.90088,274.578,0.992052,-1.86324,274.919,0.995924,1.03881,270.926,0.950237,1.7614,270.679,0.947388,3.10157,270.661,0.947184
212.7,-3.31782,274.939,0.996151,-3.31782,274.939,0.996151,-3.29639,274.562,0.991862,-3.43717,274.781,0.994358,-2.37321,274.753,0.994042,-2.11259,274.68,0.993206,1.67121,270.953,0.950538,1.85492,271.079,0.951997,1.19097,271.001,0.951092
212.6,-3.43555,274.687,0.993286,-3.43555,274.687,0.993286,-3.2293,274.813,0.994727,-3.59805,274.89,0.995597,-3.00812,275.205,0.999182,-3.62024,274.88,0.995481,1.45037,270.644,0.946983,2.22563,271.372,0.955365,2.76707,270.956,0.950582
212.5,-2.54789,274.606,0.992368,-2.54789,274.606,0.992368,-2.80312,274.989,0.996721,-2.22601,274.972,0.996534,-3.06418,275.084,0.997805,-1.40806,275.061,0.997546,0.918842,270.881,0.949713,1.79782,271.101,0.952249,1.73226,271.416,0.955874
212.4,-2.10017,275.132,0.998351,-2.10017,275.132,0.998351,-3.16133,274.989,0.996721,-3.20876,275.202,0.999143,-2.99009,275.042,0.997329,-3.80953,275.238,0.99956,0.351584,271.226,0.953683,1.43592,270.964,0.950665,2.05779,271.348,0.955086
212.3,-3.52263,274.955,0.996341,-3.52263,274.955,0.996341,-3.6184,275.261,0.999813,-2.34327,275.05,0.997422,-2.97603,274.683,0.993249,-2.59293,275.242,0.999605,2.69557,271.482,0.956631,1.30951,271.318,0.954741,1.48536,271.214,0.953543
212.2,-2.84163,274.946,0.996236,-2.84163,274.946,0.996236,-2.7466,275.526,1.00282,-3.27218,275.496,1.00248,-3.03673,275.263,0.999837,-2.39344,275.47,1.00219,1.83363,271.217,0.953586,1.29993,271.415,0.955858,2.00535,271.651,0.958576
212.1,-1.82432,275.271,0.999929,-1.82432,275.271,0.999929,-2.39218,275.577,1.0034,-2.90848,275.723,1.00507,-2.43475,275.48,1.00231,-1.78231,275.73,1.00514,2.55147,271.439,0.956136,1.89706,271.431,0.956044,1.84174,271.425,0.95597
212,-3.26376,275.55,1.0031,-3.26376,275.55,1.0031,-3.22452,275.136,0.998391,-2.23203,275.482,1.00233,-3.40536,275.466,1.00215,-2.81441,275.743,1.00529,1.04789,271.092,0.952142,0.954417,271.479,0.956594,1.29249,271.771,0.959954
211.9,-3.89757,275.096,0.997947,-3.89757,275.096,0.997947,-0.964042,275.657,1.00431,-3.17634,275.952,1.00766,-3.47096,275.814,1.00609,-2.29729,276.066,1.00896,0.913999,271.835,0.960679,0.444869,271.821,0.960522,1.05122,271.563,0.957561
211.8,-2.44893,275.533,1.00291,-2.44893,275.533,1.00291,-2.96142,275.641,1.00413,-2.50893,275.821,1.00618,-2.97515,275.742,1.00528,-2.29086,275.761,1.00549,1.1012,271.434,0.956079,0.823012,271.616,0.958165,1.4593,271.625,0.958275
211.7,-2.18097,275.796,1.00589,-2.18097,275.796,1.00589,-3.66528,275.329,1.00059,-3.14432,275.811,1.00607,-0.80728,275.907,1.00715,-1.51967,276.18,1.01025,0.459196,271.667,0.958749,2.34016,271.904,0.961476,1.91424,271.963,0.962154
211.6,-2.49893,275.61,1.00378,-2.49893,275.61,1.00378,-2.15651,276.362,1.01231,-2.48551,275.976,1.00794,-2.84231,275.927,1.00738,-1.76372,275.991,1.0081,2.13247,271.771,0.959948,2.83057,271.967,0.962203,1.43077,271.724,0.959413
211.5,-2.05346,275.94,1.00752,-2.05346,275.94,1.00752,-1.85763,276.137,1.00976,-2.63249,276.076,1.00907,-1.37418,275.755,1.00542,-2.70243,276.028,1.00853,1.50074,272.017,0.962772,0.895114,271.753,0.959748,1.43908,271.753,0.959746
211.4,-2.89498,275.781,1.00572,-2.89498,275.781,1.00572,-3.78858,276.209,1.01057,-1.95094,275.914,1.00723,-4.50213,275.876,1.0068,-1.94331,276.176,1.0102,0.934842,272.02,0.962803,1.99103,271.851,0.96087,0.842567,272.333,0.966395
211.3,-3.00389,275.911,1.00719,-3.00389,275.911,1.00719,-1.19657,276.39,1.01262,-4.23091,276.102,1.00936,-1.07902,276.348,1.01215,-2.89752,276.534,1.01425,1.81629,271.492,0.95674,3.2072,272.214,0.965037,1.01886,272.136,0.964139
211.2,-2.76712,276.129,1.00966,-2.76712,276.129,1.00966,-3.11537,276.538,1.0143,-1.74418,276.231,1.01082,-4.04223,276.331,1.01195,-4.61961,276.405,1.01279,2.32043,272.189,0.964743,2.00012,271.932,0.961798,2.71453,272.119,0.963945
211.1,-2.39331,275.776,1.00567,-2.39331,275.776,1.00567,-1.24806,276.323,1.01186,-3.61977,276.139,1.00978,-1.71522,276.325,1.01189,-2.15083,276.417,1.01293,1.42083,271.976,0.962304,1.87613,271.797,0.96025,2.12108,272.422,0.967419
211,-1.53451,276.115,1.00951,-1.53451,276.115,1.00951,-2.16903,276.415,1.01291,-2.45704,276.398,1.01271,-1.62055,276.267,1.01123,-3.01593,276.698,1.01611,1.76056,271.946,0.961956,2.24166,271.935,0.961836,2.52082,272.31,0.966138
210.9,-3.6641,276.586,1.01484,-3.6641,276.586,1.01484,-2.36277,276.119,1.00955,-2.19251,276.703,1.01617,-2.84025,276.667,1.01576,-2.97045,276.697,1.0161,2.78873,272.412,0.967307,1.05858,272.102,0.963745,3.79634,272.2,0.964878
210.8,-3.93965,276.354,1.01222,-3.93965,276.354,1.01222,-1.72485,276.566,1.01461,-0.605824,276.556,1.0145,-3.75121,276.449,1.0133,-3.91069,276.9,1.0184,2.93777,272.269,0.965662,1.65708,272.272,0.9657,1.33872,272.516,0.968495
210.7,-2.84846,276.569,1.01465,-2.84846,276.569,1.01465,-3.49492,276.504,1.01392,-2.55917,276.741,1.0166,-2.70326,276.768,1.0169,-1.69298,276.542,1.01435,2.16945,272.229,0.965208,1.02923,272.252,0.965464,2.17912,272.471,0.967981
210.6,-3.37438,276.494,1.0138,-3.37438,276.494,1.0138,-1.99884,276.685,1.01596,-2.23431,276.839,1.0177,-2.45181,276.904,1.01844,-3.36904,276.832,1.01763,2.02039,272.436,0.967573,1.87973,272.197,0.964836,2.28231,272.479,0.968065
210.5,-2.92298,276.699,1.01612,-2.92298,276.699,1.01612,-3.56351,276.781,1.01705,-1.05908,276.961,1.01908,-2.37807,276.999,1.01951,-2.69266,276.644,1.0155,3.63121,272.427,0.967473,1.70069,272.43,0.967508,2.47229,272.736,0.97101
210.4,-2.99321,276.736,1.01654,-2.99321,276.736,1.01654,-2.33154,276.829,1.01759,-2.69666,277.123,1.02091,-1.82455,277.098,1.02064,-2.42052,276.951,1.01897,0.755325,272.923,0.973161,1.81582,272.648,0.970003,1.84289,272.06,0.963271
210.3,-2.50474,277.243,1.02228,-2.50474,277.243,1.02228,-2.5183,277.275,1.02263,-2.47636,277.206,1.02185,-1.35727,277.506,1.02524,-3.11769,277.275,1.02263,1.48553,272.135,0.964132,2.35835,272.492,0.968223,2.41166,272.764,0.971334
210.2,-2.35434,276.475,1.01359,-2.35434,276.475,1.01359,-3.51226,276.862,1.01797,-2.58538,276.963,1.01911,-2.08905,277.354,1.02353,-2.54117,277.444,1.02455,1.12371,272.558,0.968974,0.848483,272.375,0.966875,0.969638,272.915,0.973069
210.1,-4.16935,277.347,1.02345,-4.16935,277.347,1.02345,-0.608872,277.392,1.02395,-4.44752,277.037,1.01995,-2.42124,277.519,1.02538,-2.86315,277.51,1.02529,2.04767,272.742,0.97108,-0.0106488,272.749,0.971162,0.86474,272.69,0.970483
210,-2.80887,277.445,1.02456,-2.80887,277.445,1.02456,-1.63741,276.78,1.01704,-2.31883,277.345,1.02343,-2.9394,277.419,1.02425,-3.33981,277.318,1.02312,1.59822,272.74,0.971057,1.78724,272.975,0.973756,1.94343,273.362,0.97818
209.9,-3.1584,277.621,1.02653,-3.1584,277.621,1.02653,-2.86659,277.492,1.02508,-2.92129,277.631,1.02665,-1.66257,277.718,1.02763,-2.85028,277.596,1.02625,1.48997,272.921,0.973129,2.11846,273.215,0.976492,1.14836,273.301,0.977474
209.8,-3.09569,277.454,1.02465,-3.09569,277.454,1.02465,-2.65217,277.538,1.0256,-1.92819,277.668,1.02707,-1.74513,277.587,1.02615,-2.32013,277.744,1.02793,0.918335,272.84,0.972207,2.0766,273.053,0.974644,-0.00469838,273.129,0.975513
209.7,-4.38251,277.675,1.02715,-4.38251,277.675,1.02715,-2.84449,277.456,1.02468,-2.77084,277.352,1.0235,-2.77011,277.766,1.02818,-2.83195,277.879,1.02945,0.931265,273.153,0.975791,0.181227,273.217,0.976513,1.90188,272.824,0.972025
209.6,-3.76831,277.654,1.02691,-3.76831,277.654,1.02691,-2.68339,278.361,1.03488,-1.11625,277.889,1.02956,-2.9338,278.087,1.0318,-2.59897,277.959,1.03035,2.81869,273.32,0.977699,1.53277,273.19,0.976215,2.36382,273.006,0.974109
209.5,-4.1544,277.993,1.03074,-4.1544,277.993,1.03074,-3.70289,278.052,1.0314,-4.25184,277.959,1.03035,-4.01786,278.123,1.0322,-3.32055,277.98,1.03059,1.20513,273.086,0.975022,0.301488,273.532,0.980115,2.08415,273.294,0.977404
209.4,-3.24943,278.162,1.03264,-3.24943,278.162,1.03264,-3.45124,278.115,1.03211,-2.64435,278.023,1.03107,-1.28548,278.213,1.03321,-2.05125,278.141,1.0324,1.55496,273.129,0.975509,1.76968,273.582,0.980684,1.31158,273.462,0.979317
209.3,-1.49946,278.003,1.03085,-1.49946,278.003,1.03085,-3.09272,278.042,1.03128,-2.10848,278.11,1.03206,-2.87333,278.247,1.03359,-3.03999,278.308,1.03428,2.01291,273.134,0.975566,1.99203,273.605,0.98095,0.454778,273.46,0.979295
209.2,-3.12295,278.148,1.03248,-3.12295,278.148,1.03248,-3.30051,278.212,1.0332,-3.34718,278.516,1.03662,-3.7211,278.488,1.03631,-3.25317,278.816,1.04,1.27282,273.125,0.975469,1.70271,273.706,0.982111,3.38324,273.874,0.98402
209.1,-3.90053,278.492,1.03635,-3.90053,278.492,1.03635,-3.50511,278.3,1.03419,-3.03326,278.495,1.03639,-2.45145,278.63,1.03791,-1.28984,278.649,1.03812,3.1631,273.685,0.98187,0.31462,273.741,0.982507,3.00284,273.707,0.982119
209,-2.55734,278.565,1.03717,-2.55734,278.565,1.03717,-3.34285,278.398,1.0353,-2.03363,278.697,1.03866,-2.6668,278.875,1.04066,-2.25068,278.489,1.03632,0.845555,273.481,0.979532,2.45703,273.642,0.981372,0.178019,273.801,0.983196
208.9,-3.01159,278.465,1.03606,-3.01159,278.465,1.03606,-2.46582,278.775,1.03953,-2.95332,278.827,1.04012,-3.31873,279.04,1.04251,-3.40995,278.608,1.03765,1.35458,273.207,0.976403,1.03089,273.742,0.982512,3.86852,273.762,0.982748
208.8,-2.8633,278.499,1.03644,-2.8633,278.499,1.03644,-2.53912,278.877,1.04068,-2.28065,278.599,1.03756,-3.8962,278.676,1.03842,-1.83211,279.081,1.04298,2.25814,273.395,0.978557,1.69718,274.174,0.987443,2.08263,274.212,0.987881
208.7,-4.02916,278.692,1.0386,-4.02916,278.692,1.0386,-3.06819,278.799,1.0398,-2.08687,278.834,1.0402,-3.76253,278.93,1.04128,-4.02924,279.064,1.04279,1.21831,273.87,0.983975,1.60178,274.004,0.98551,1.63365,274.078,0.986345
208.6,-1.99802,278.753,1.03929,-1.99802,278.753,1.03929,-3.94267,278.836,1.04022,-1.92635,278.986,1.04191,-2.83693,278.965,1.04167,-1.31777,279.143,1.04368,0.873405,274.03,0.985804,1.67098,273.908,0.984416,1.59858,274.552,0.991749
208.5,-3.49886,278.909,1.04104,-3.49886,278.909,1.04104,-2.50983,278.656,1.0382,-1.92818,279.073,1.04288,-2.63451,278.888,1.04081,-2.09974,279.335,1.04583,1.9255,273.124,0.975461,1.2142,273.714,0.982197,2.20711,274.32,0.989109
208.4,-3.5807,278.697,1.03866,-3.5807,278.697,1.03866,-2.06299,279.163,1.0439,-2.45966,279.398,1.04653,-1.69591,279.139,1.04363,-3.19727,279.2,1.04431,2.55801,273.7,0.982036,1.04006,274.162,0.987303,1.54329,274.295,0.988819
208.3,-3.14253,279.092,1.04311,-3.14253,279.092,1.04311,-2.3903,279.175,1.04403,-2.59109,279.315,1.04561,-2.69313,279.161,1.04387,-2.65392,279.658,1.04946,1.6365,273.993,0.985385,1.01926,274.147,0.98714,2.22602,274.376,0.98975
208.2,-3.76961,279.409,1.04666,-3.76961,279.409,1.04666,-2.10726,279.238,1.04473,-3.31024,279.495,1.04763,-1.47092,279.515,1.04785,-1.07745,279.448,1.04709,0.0442984,274.166,0.987353,0.658005,274.288,0.988741,2.82005,274.383,0.989829
208.1,-2.29357,279.366,1.04617,-2.29357,279.366,1.04617,-3.31249,279.795,1.05099,-3.92712,279.683,1.04974,-1.26711,279.721,1.05016,-2.51342,279.753,1.05052,2.03557,274.139,0.987044,0.917626,274.601,0.992312,2.1061,274.379,0.989776
208,-3.11516,279.813,1.05119,-3.11516,279.813,1.05119,-3.07881,279.87,1.05183,-2.65152,279.63,1.04914,-3.70433,279.68,1.0497,-1.57971,279.859,1.0517,2.34944,274.478,0.990905,1.56146,273.809,0.983285,1.74108,274.334,0.989264
207.9,-2.5215,279.791,1.05094,-2.5215,279.791,1.05094,-3.71804,279.947,1.05269,-3.08034,279.923,1.05242,-2.97198,280.369,1.05741,-2.80837,280.296,1.0566,1.11261,274.377,0.989761,2.09886,274.75,0.994003,1.57217,274.942,0.996196
207.8,-3.23128,279.932,1.05253,-3.23128,279.932,1.05253,-3.02888,280.004,1.05334,-3.13279,280.179,1.05529,-3.54491,280.107,1.05449,-0.908753,280.363,1.05735,0.44512,274.695,0.993376,0.621528,275.112,0.998121,1.96592,274.832,0.994938
207.7,-3.27417,280.111,1.05453,-3.27417,280.111,1.05453,-2.90696,280.237,1.05594,-0.927816,280.314,1.0568,-2.94442,280.211,1.05565,-4.00738,280.112,1.05454,2.73646,274.768,0.994211,2.02348,274.322,0.989132,0.805461,274.861,0.995265
207.6,-2.01049,280.166,1.05514,-2.01049,280.166,1.05514,-1.77974,280.215,1.05569,-3.24589,280.532,1.05924,-1.49119,280.529,1.0592,-3.16057,280.586,1.05985,1.99641,274.458,0.990686,0.399436,275.095,0.997932,3.62994,274.949,0.996268
207.5,-3.05718,280.499,1.05887,-3.05718,280.499,1.05887,-3.79491,280.701,1.06113,-2.69963,280.675,1.06084,-1.52491,280.622,1.06025,-3.01886,280.806,1.06231,2.12921,274.73,0.993782,0.963966,274.726,0.99373,1.28094,275.244,0.999623
207.4,-4.28042,280.607,1.06008,-4.28042,280.607,1.06008,-3.93248,280.441,1.05822,-3.49052,280.965,1.06408,-2.6402,280.739,1.06156,-2.40374,280.591,1.0599,2.30949,274.932,0.996078,1.3158,275.216,0.999307,0.0978992,274.842,0.995055
207.3,-4.62513,280.901,1.06337,-4.62513,280.901,1.06337,-1.69074,281.187,1.06657,-2.07557,281.102,1.06561,-1.57284,280.714,1.06128,-2.26868,281.058,1.06512,1.40872,275.645,1.00418,1.89535,275.321,1.0005,1.85153,275.348,1.00081
207.2,-1.79202,280.861,1.06292,-1.79202,280.861,1.06292,-3.5233,280.862,1.06293,-2.69843,280.874,1.06306,-2.04591,281.125,1.06587,-3.65102,281.215,1.06687,2.58472,275.427,1.00171,2.76985,275.361,1.00096,1.07184,275.538,1.00296
207.1,-2.70996,281.187,1.06656,-2.70996,281.187,1.06656,-2.01046,281.083,1.0654,-2.5345,281.365,1.06855,-2.99563,281.217,1.0669,-1.7749,281.355,1.06843,0.824224,275.258,0.999785,2.0735,274.815,0.994741,1.19852,275.864,1.00667
207,-3.34144,281.044,1.06496,-3.34144,281.044,1.06496,-2.94738,280.994,1.06441,-1.79707,280.716,1.0613,-3.11315,281.447,1.06946,-1.97012,281.377,1.06868,1.39123,275.591,1.00356,1.97232,275.746,1.00533,0.831238,275.614,1.00383
206.9,-3.45204,281.155,1.0662,-3.45204,281.155,1.0662,-3.35373,281.2,1.0667,-2.65632,281.505,1.07011,-1.36705,281.303,1.06785,-0.735545,281.402,1.06896,1.55808,275.309,1.00036,0.545391,275.429,1.00173,2.14448,275.481,1.00231
206.8,-4.47368,281.018,1.06467,-4.47368,281.018,1.06467,-2.69081,281.699,1.07227,-1.90626,281.482,1.06986,-3.46091,281.393,1.06886,-2.01947,281.391,1.06883,0.509192,275.684,1.00462,3.37393,275.566,1.00329,1.7329,275.418,1.0016
206.7,-3.70981,281.464,1.06965,-3.70981,281.464,1.06965,-1.37565,281.533,1.07042,-2.03872,281.493,1.06997,-2.4778,281.602,1.07119,-3.48752,281.828,1.07371,1.99452,275.583,1.00348,1.92508,275.715,1.00497,3.00915,275.634,1.00405
206.6,-2.73754,281.375,1.06866,-2.73754,281.375,1.06866,-1.15032,281.604,1.07121,-2.24228,281.845,1.0739,-1.98493,281.913,1.07466,-2.96204,281.883,1.07432,0.868587,275.323,1.00052,1.38897,274.914,0.995877,2.11221,275.876,1.0068
206.5,-1.79544,281.788,1.07326,-1.79544,281.788,1.07326,-5.28711,281.855,1.07401,-3.28735,281.778,1.07316,-3.36588,282.028,1.07594,-1.22069,281.964,1.07522,2.1506,275.512,1.00267,1.97654,275.809,1.00604,2.19415,275.932,1.00743
206.4,-3.04575,281.939,1.07494,-3.04575,281.939,1.07494,-2.80916,282.01,1.07574,-1.39245,281.781,1.07319,-1.65156,282.01,1.07574,-1.83923,282.203,1.07789,2.36368,276.262,1.01118,1.86196,276.413,1.01288,0.0791925,276.082,1.00913
206.3,-2.27893,281.933,1.07488,-2.27893,281.933,1.07488,-2.01785,282.048,1.07616,-0.794935,282.165,1.07747,-0.287049,282.263,1.07855,-0.89171,282.226,1.07815,2.00329,275.704,1.00484,2.91638,275.952,1.00767,1.52681,276.161,1.01002
206.2,-3.02198,282.123,1.07699,-3.02198,282.123,1.07699,-1.51356,282.046,1.07614,-0.992423,282.345,1.07946,-1.08025,282.429,1.0804,-2.02857,282.547,1.08171,2.41568,275.573,1.00337,3.0804,276.46,1.01342,2.7259,276.403,1.01277
206.1,-3.06327,282.434,1.08046,-3.06327,282.434,1.08046,-2.67498,281.935,1.0749,-2.00026,282.331,1.07931,-1.34423,282.376,1.07982,-0.368983,282.346,1.07947,2.29653,276.454,1.01335,1.90064,276.772,1.01695,1.1669,276.36,1.01228
206,-1.87235,282.702,1.08343,-1.87235,282.702,1.08343,-2.49294,282.377,1.07982,-2.26565,282.613,1.08245,-1.59998,282.846,1.08504,-2.14589,282.938,1.08606,2.06478,276.542,1.01434,2.10054,276.444,1.01323,1.78656,276.321,1.01184
205.9,-2.3782,282.881,1.08542,-2.3782,282.881,1.08542,-1.33326,283.058,1.08739,-1.89929,282.732,1.08377,-2.10539,282.78,1.08431,-2.57265,283.039,1.08718,1.67779,276.289,1.01148,1.90251,276.637,1.01542,1.56851,276.583,1.01481
205.8,-3.20454,282.945,1.08613,-3.20454,282.945,1.08613,-2.53646,282.779,1.08429,-1.51881,282.807,1.08461,-1.8413,283.16,1.08852,-2.43689,283.078,1.08761,0.941988,276.684,1.01596,2.25027,276.583,1.01481,2.54169,276.905,1.01845
205.7,-1.95578,283.045,1.08725,-1.95578,283.045,1.08725,-2.67703,283.059,1.08741,-1.94526,283.268,1.08972,-2.07069,283.084,1.08768,-2.96983,283.214,1.08913,1.34327,276.487,1.01372,0.175413,276.783,1.01707,1.09708,276.989,1.0194
205.6,-3.7474,282.981,1.08654,-3.7474,282.981,1.08654,-0.583328,283.088,1.08772,-1.24765,283.629,1.09373,0.0112158,283.319,1.09029,-2.84947,283.445,1.09168,2.13741,277.224,1.02206,1.88491,276.91,1.01851,2.22758,276.979,1.01929
205.5,-2.55679,283.212,1.0891,-2.55679,283.212,1.0891,-2.74462,282.91,1.08574,-0.758189,283.922,1.09697,-2.44022,283.475,1.09202,-2.04511,283.473,1.09199,1.68929,276.969,1.01918,0.77177,277.008,1.01962,0.583232,277.257,1.02243
205.4,-2.81416,283.601,1.09342,-2.81416,283.601,1.09342,-0.915041,283.516,1.09247,-1.68127,284.587,1.10433,-2.29132,283.761,1.09518,-1.8253,283.811,1.09574,1.93768,277.087,1.02051,2.04425,277.173,1.02148,2.77606,276.995,1.01947
205.3,-0.750771,283.784,1.09544,-0.750771,283.784,1.09544,-1.25505,283.643,1.09388,0.0997837,283.828,1.09593,-2.4108,284.06,1.0985,-0.166772,284.067,1.09858,1.85895,276.942,1.01887,2.42155,276.82,1.01749,0.854532,277.4,1.02405
205.2,-1.64829,283.789,1.09549,-1.64829,283.789,1.09549,-2.69056,283.799,1.0956,-0.527034,284.306,1.10122,-2.29194,284.144,1.09943,-0.247916,284.118,1.09914,1.32318,277.001,1.01954,2.00746,276.785,1.01709,1.65985,277.459,1.02471
205.1,-1.52088,283.968,1.09748,-1.52088,283.968,1.09748,-1.81376,284.268,1.1008,0.760051,284.482,1.10317,-1.28181,284.286,1.101,-1.65663,284.505,1.10342,1.00567,276.966,1.01914,1.42883,277.636,1.0267,1.93403,277.53,1.02551
205,-2.14132,284.464,1.10297,-2.14132,284.464,1.10297,-1.87513,284.658,1.10511,-1.98379,284.3,1.10115,-2.14019,284.588,1.10434,-1.16422,284.681,1.10537,2.23677,277.301,1.02293,2.70673,277.833,1.02893,2.44405,277.624,1.02657
204.9,-1.2637,284.566,1.1041,-1.2637,284.566,1.1041,-2.9511,284.387,1.10211,-1.94916,284.58,1.10425,-2.24001,284.562,1.10406,-2.32001,284.635,1.10486,2.41777,277.205,1.02185,2.4866,277.546,1.0257,1.54197,277.771,1.02823
204.8,-1.23723,284.464,1.10297,-1.23723,284.464,1.10297,-0.648641,284.567,1.10411,-0.806701,284.751,1.10614,-0.0157129,284.987,1.10874,-0.0485157,284.991,1.10879,1.21609,277.723,1.0277,2.80892,278.012,1.03095,1.59883,277.92,1.02992
204.7,-0.932899,284.749,1.10611,-0.932899,284.749,1.10611,-0.803235,285.019,1.10911,-0.027236,284.907,1.10787,0.843108,284.957,1.10842,-1.4923,284.96,1.10845,1.21703,278.145,1.03244,1.38441,278.525,1.03673,0.677283,278.055,1.03143
204.6,-0.0690649,284.617,1.10466,-0.0690649,284.617,1.10466,-1.27501,284.934,1.10816,-1.41617,284.963,1.10848,-1.4623,285.264,1.1118,0.300581,285.224,1.11136,1.71401,277.883,1.02949,2.18299,278.204,1.03311,1.91839,278.085,1.03177
204.5,-2.28003,285.201,1.11111,-2.28003,285.201,1.11111,-0.815846,285.256,1.11172,-0.847147,285.388,1.11317,-0.792808,285.579,1.11528,-0.33822,285.473,1.11411,1.8571,278.229,1.03339,2.60296,278.467,1.03607,3.21262,277.893,1.02961
204.4,-0.471191,285.599,1.11549,-0.471191,285.599,1.11549,-1.27091,285.429,1.11362,-1.45702,285.706,1.11668,-0.290376,285.564,1.11511,-0.169229,286.132,1.12137,3.32924,278.017,1.031,1.43717,278.566,1.03719,1.93838,278.477,1.03619
204.3,0.427218,285.755,1.11722,0.427218,285.755,1.11722,0.373875,285.561,1.11508,-0.286219,285.689,1.11648,-1.26766,285.92,1.11903,-1.57397,285.941,1.11926,3.06303,278.431,1.03567,2.69476,278.695,1.03864,2.41783,279.003,1.0421
